Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210904,S92000003,Moderna (Spikevax),"",Dose 2,2596,"",118440,"",All vaccinations
20210904,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,4318,"",1802031,"",All vaccinations
20210904,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5899,"",1551670,"",All vaccinations
20210904,S92000003,Total,"",Dose 1,4749,"",4123288,"",All vaccinations
20210904,S92000003,Total,4439078,Dose 1,1437,0.0323715870728111,4053157,91.3062802681097,18 years and over
20210904,S92000003,Total,2875396,Dose 1,255,0.00886834369944175,2827026,98.3177969225804,40 years and over
20210904,S92000003,Total,4549217,Dose 1,4333,0.0952471601156858,4114521,90.4445973889573,16 years and over
20210904,S92000003,Total,"",Dose 2,9312,"",3732978,"",All vaccinations
20210904,S92000003,Total,4439078,Dose 2,9259,0.208579349135113,3723277,83.8750073776582,18 years and over
20210904,S92000003,Total,2875396,Dose 2,916,0.0318564816811319,2738586,95.2420466607034,40 years and over
20210904,S92000003,Total,4549217,Dose 2,9311,0.204672584315059,3732927,82.0564725753905,16 years and over
20210905,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,153,"",2140937,"",All vaccinations
20210905,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,683,"",2063551,"",All vaccinations
20210905,S92000003,Moderna (Spikevax),"",Dose 1,254,"",180727,"",All vaccinations
20210905,S92000003,Moderna (Spikevax),"",Dose 2,3519,"",121959,"",All vaccinations
20210905,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,3882,"",1805913,"",All vaccinations
20210905,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5381,"",1557051,"",All vaccinations
20210905,S92000003,Total,"",Dose 1,4289,"",4127577,"",All vaccinations
20210905,S92000003,Total,4439078,Dose 1,1338,0.0301413942264587,4054495,91.3364216623362,18 years and over
20210905,S92000003,Total,2875396,Dose 1,189,0.00657300768311565,2827215,98.3243699302635,40 years and over
20210905,S92000003,Total,4549217,Dose 1,4025,0.0884767642431654,4118546,90.5330741532004,16 years and over
20210905,S92000003,Total,"",Dose 2,9583,"",3742561,"",All vaccinations
20210905,S92000003,Total,4439078,Dose 2,9505,0.214121040450292,3732782,84.0891284181084,18 years and over
20210905,S92000003,Total,2875396,Dose 2,778,0.0270571427379046,2739364,95.2691038034413,40 years and over
20210905,S92000003,Total,4549217,Dose 2,9583,0.210651635215467,3742510,82.2671242106059,16 years and over
20210906,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,136,"",2141073,"",All vaccinations
20210906,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,463,"",2064014,"",All vaccinations
20210906,S92000003,Moderna (Spikevax),"",Dose 1,71,"",180798,"",All vaccinations
20210906,S92000003,Moderna (Spikevax),"",Dose 2,1790,"",123749,"",All vaccinations
20210906,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1892,"",1807805,"",All vaccinations
20210906,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,3754,"",1560805,"",All vaccinations
20210906,S92000003,Total,"",Dose 1,2099,"",4129676,"",All vaccinations
20210906,S92000003,Total,4439078,Dose 1,1248,0.0281139461843203,4055743,91.3645356085205,18 years and over
20210906,S92000003,Total,2875396,Dose 1,182,0.00632956295411136,2827397,98.3306994932176,40 years and over
20210906,S92000003,Total,4549217,Dose 1,2019,0.0443812638526586,4120565,90.5774554170531,16 years and over
20210906,S92000003,Total,"",Dose 2,6007,"",3748568,"",All vaccinations
20210906,S92000003,Total,4439078,Dose 2,5969,0.134464859594718,3738751,84.2235932777032,18 years and over
20210906,S92000003,Total,2875396,Dose 2,550,0.0191278001360508,2739914,95.2882316035774,40 years and over
20210906,S92000003,Total,4549217,Dose 2,6007,0.13204470131893,3748517,82.3991689119248,16 years and over
20210907,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,174,"",2141247,"",All vaccinations
20210907,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,551,"",2064565,"",All vaccinations
20210907,S92000003,Moderna (Spikevax),"",Dose 1,199,"",180997,"",All vaccinations
20210907,S92000003,Moderna (Spikevax),"",Dose 2,1859,"",125608,"",All vaccinations
20210907,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1916,"",1809721,"",All vaccinations
20210907,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4386,"",1565191,"",All vaccinations
20210907,S92000003,Total,"",Dose 1,2289,"",4131965,"",All vaccinations
20210907,S92000003,Total,4439078,Dose 1,1428,0.0321688422685972,4057171,91.3967044507891,18 years and over
20210907,S92000003,Total,2875396,Dose 1,269,0.00935523315745031,2827666,98.3400547263751,40 years and over
20210907,S92000003,Total,4549217,Dose 1,2237,0.0491732972948971,4122802,90.626628714348,16 years and over
20210907,S92000003,Total,"",Dose 2,6796,"",3755364,"",All vaccinations
20210907,S92000003,Total,4439078,Dose 2,6754,0.152148711962259,3745505,84.3757419896654,18 years and over
20210907,S92000003,Total,2875396,Dose 2,677,0.0235445830765571,2740591,95.3117761866539,40 years and over
20210907,S92000003,Total,4549217,Dose 2,6796,0.149388345291069,3755313,82.5485572572159,16 years and over
20210908,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,144,"",2141391,"",All vaccinations
20210908,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,574,"",2065139,"",All vaccinations
20210908,S92000003,Moderna (Spikevax),"",Dose 1,226,"",181223,"",All vaccinations
20210908,S92000003,Moderna (Spikevax),"",Dose 2,2429,"",128037,"",All vaccinations
20210908,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2247,"",1811968,"",All vaccinations
20210908,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4610,"",1569801,"",All vaccinations
20210908,S92000003,Total,"",Dose 1,2617,"",4134582,"",All vaccinations
20210908,S92000003,Total,4439078,Dose 1,1384,0.0311776454479962,4058555,91.4278820962371,18 years and over
20210908,S92000003,Total,2875396,Dose 1,223,0.00775545350970788,2827889,98.3478101798848,40 years and over
20210908,S92000003,Total,4549217,Dose 1,2505,0.0550644209761812,4125307,90.6816931353242,16 years and over
20210908,S92000003,Total,"",Dose 2,7613,"",3762977,"",All vaccinations
20210908,S92000003,Total,4439078,Dose 2,7561,0.170328162740101,3753066,84.5460701524055,18 years and over
20210908,S92000003,Total,2875396,Dose 2,716,0.0249009179952953,2741307,95.3366771046492,40 years and over
20210908,S92000003,Total,4549217,Dose 2,7613,0.167347479797073,3762926,82.715904737013,16 years and over
20210909,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,95,"",2141486,"",All vaccinations
20210909,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,409,"",2065548,"",All vaccinations
20210909,S92000003,Moderna (Spikevax),"",Dose 1,83,"",181306,"",All vaccinations
20210909,S92000003,Moderna (Spikevax),"",Dose 2,1392,"",129429,"",All vaccinations
20210909,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1542,"",1813510,"",All vaccinations
20210909,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,3361,"",1573162,"",All vaccinations
20210909,S92000003,Total,"",Dose 1,1720,"",4136302,"",All vaccinations
20210909,S92000003,Total,4439078,Dose 1,1024,0.0230678532794423,4059579,91.4509499495165,18 years and over
20210909,S92000003,Total,2875396,Dose 1,170,0.00591222913296117,2828059,98.3537224090178,40 years and over
20210909,S92000003,Total,4549217,Dose 1,1655,0.0363798869124071,4126962,90.7180730222366,16 years and over
20210909,S92000003,Total,"",Dose 2,5162,"",3768139,"",All vaccinations
20210909,S92000003,Total,4439078,Dose 2,5125,0.115451902399552,3758191,84.6615220548051,18 years and over
20210909,S92000003,Total,2875396,Dose 2,545,0.0189539110439049,2741852,95.3556310156931,40 years and over
20210909,S92000003,Total,4549217,Dose 2,5161,0.11344809447428,3768087,82.8293528314873,16 years and over
20210910,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,135,"",2141621,"",All vaccinations
20210910,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,549,"",2066097,"",All vaccinations
20210910,S92000003,Moderna (Spikevax),"",Dose 1,145,"",181451,"",All vaccinations
20210910,S92000003,Moderna (Spikevax),"",Dose 2,1846,"",131275,"",All vaccinations
20210910,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2144,"",1815654,"",All vaccinations
20210910,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4106,"",1577268,"",All vaccinations
20210910,S92000003,Total,"",Dose 1,2424,"",4138726,"",All vaccinations
20210910,S92000003,Total,4439078,Dose 1,1538,0.0346468343200998,4061117,91.4855967838366,18 years and over
20210910,S92000003,Total,2875396,Dose 1,231,0.00803367605714135,2828290,98.3617560850749,40 years and over
20210910,S92000003,Total,4549217,Dose 1,2290,0.0503383329482854,4129252,90.7684113551849,16 years and over
20210910,S92000003,Total,"",Dose 2,6501,"",3774640,"",All vaccinations
20210910,S92000003,Total,4439078,Dose 2,6458,0.14548066062367,3764649,84.8070027154288,18 years and over
20210910,S92000003,Total,2875396,Dose 2,721,0.0250748070874412,2742573,95.3807058227806,40 years and over
20210910,S92000003,Total,4549217,Dose 2,6501,0.1429037128807,3774588,82.972256544368,16 years and over
20210911,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,176,"",2141797,"",All vaccinations
20210911,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,683,"",2066780,"",All vaccinations
20210911,S92000003,Moderna (Spikevax),"",Dose 1,74,"",181525,"",All vaccinations
20210911,S92000003,Moderna (Spikevax),"",Dose 2,1657,"",132932,"",All vaccinations
20210911,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2559,"",1818213,"",All vaccinations
20210911,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,5454,"",1582722,"",All vaccinations
20210911,S92000003,Total,"",Dose 1,2809,"",4141535,"",All vaccinations
20210911,S92000003,Total,4439078,Dose 1,1387,0.0312452270494008,4062504,91.516842010886,18 years and over
20210911,S92000003,Total,2875396,Dose 1,249,0.00865967678886665,2828539,98.3704157618638,40 years and over
20210911,S92000003,Total,4549217,Dose 1,2673,0.0587573641793742,4131925,90.8271687193642,16 years and over
20210911,S92000003,Total,"",Dose 2,7794,"",3782434,"",All vaccinations
20210911,S92000003,Total,4439078,Dose 2,7731,0.174157786819695,3772380,84.9811605022484,18 years and over
20210911,S92000003,Total,2875396,Dose 2,867,0.0301523685781019,2743440,95.4108581913587,40 years and over
20210911,S92000003,Total,4549217,Dose 2,7794,0.171326186462418,3782382,83.1435827308304,16 years and over
20210912,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,123,"",2141920,"",All vaccinations
20210912,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,533,"",2067313,"",All vaccinations
20210912,S92000003,Moderna (Spikevax),"",Dose 1,130,"",181655,"",All vaccinations
20210912,S92000003,Moderna (Spikevax),"",Dose 2,1754,"",134686,"",All vaccinations
20210912,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1835,"",1820048,"",All vaccinations
20210912,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,4897,"",1587619,"",All vaccinations
20210912,S92000003,Total,"",Dose 1,2088,"",4143623,"",All vaccinations
20210912,S92000003,Total,4439078,Dose 1,1033,0.0232705980836561,4063537,91.5401126089697,18 years and over
20210912,S92000003,Total,2875396,Dose 1,180,0.006260007317253,2828719,98.376675769181,40 years and over
20210912,S92000003,Total,4549217,Dose 1,1973,0.0433701008327367,4133898,90.870538820197,16 years and over
20210912,S92000003,Total,"",Dose 2,7184,"",3789618,"",All vaccinations
20210912,S92000003,Total,4439078,Dose 2,7120,0.160393667333622,3779500,85.1415541695821,18 years and over
20210912,S92000003,Total,2875396,Dose 2,650,0.0226055819789692,2744090,95.4334637733377,40 years and over
20210912,S92000003,Total,4549217,Dose 2,7184,0.157917285546062,3789566,83.3015000163764,16 years and over
20210913,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,73,"",2141993,"",All vaccinations
20210913,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,297,"",2067610,"",All vaccinations
20210913,S92000003,Moderna (Spikevax),"",Dose 1,158,"",181813,"",All vaccinations
20210913,S92000003,Moderna (Spikevax),"",Dose 2,892,"",135578,"",All vaccinations
20210913,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1873,"",1821921,"",All vaccinations
20210913,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,2100,"",1589719,"",All vaccinations
20210913,S92000003,Total,"",Dose 1,2104,"",4145727,"",All vaccinations
20210913,S92000003,Total,4439078,Dose 1,1150,0.0259062805384361,4064687,91.5660188895082,18 years and over
20210913,S92000003,Total,2875396,Dose 1,152,0.00528622840123586,2828871,98.3819619975823,40 years and over
20210913,S92000003,Total,4549217,Dose 1,1972,0.0433481190279558,4135870,90.9138869392249,16 years and over
20210913,S92000003,Total,"",Dose 2,3289,"",3792907,"",All vaccinations
20210913,S92000003,Total,4439078,Dose 2,3262,0.0734837279272858,3782762,85.2150378975094,18 years and over
20210913,S92000003,Total,2875396,Dose 2,430,0.0149544619245488,2744520,95.4484182352622,40 years and over
20210913,S92000003,Total,4549217,Dose 2,3289,0.0722981559244151,3792855,83.3737981723009,16 years and over
20210914,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,139,"",2142132,"",All vaccinations
20210914,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,397,"",2068007,"",All vaccinations
20210914,S92000003,Moderna (Spikevax),"",Dose 1,148,"",181961,"",All vaccinations
20210914,S92000003,Moderna (Spikevax),"",Dose 2,939,"",136517,"",All vaccinations
20210914,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,2055,"",1823976,"",All vaccinations
20210914,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,2210,"",1591929,"",All vaccinations
20210914,S92000003,Total,"",Dose 1,2342,"",4148069,"",All vaccinations
20210914,S92000003,Total,4439078,Dose 1,1404,0.0316281894573603,4066091,91.5976470789655,18 years and over
20210914,S92000003,Total,2875396,Dose 1,227,0.00789456478342461,2829098,98.3898565623657,40 years and over
20210914,S92000003,Total,4549217,Dose 1,2142,0.0470850258407106,4138012,90.9609719650656,16 years and over
20210914,S92000003,Total,"",Dose 2,3546,"",3796453,"",All vaccinations
20210914,S92000003,Total,4439078,Dose 2,3500,0.0788452016387187,3786262,85.2938830991481,18 years and over
20210914,S92000003,Total,2875396,Dose 2,500,0.0173889092145917,2745020,95.4658071444768,40 years and over
20210914,S92000003,Total,4549217,Dose 2,3544,0.0779035161435473,3796399,83.4517016884444,16 years and over
20210915,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,97,"",2142229,"",All vaccinations
20210915,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,364,"",2068371,"",All vaccinations
20210915,S92000003,Moderna (Spikevax),"",Dose 1,107,"",182068,"",All vaccinations
20210915,S92000003,Moderna (Spikevax),"",Dose 2,877,"",137394,"",All vaccinations
20210915,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1466,"",1825442,"",All vaccinations
20210915,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,2165,"",1594094,"",All vaccinations
20210915,S92000003,Total,"",Dose 1,1670,"",4149739,"",All vaccinations
20210915,S92000003,Total,4439078,Dose 1,1134,0.0255458453309448,4067225,91.6231929242964,18 years and over
20210915,S92000003,Total,2875396,Dose 1,191,0.00664256331997401,2829289,98.3964991256856,40 years and over
20210915,S92000003,Total,4549217,Dose 1,1601,0.035192869454238,4139613,90.9961648345199,16 years and over
20210915,S92000003,Total,"",Dose 2,3406,"",3799859,"",All vaccinations
20210915,S92000003,Total,4439078,Dose 2,3344,0.0753309583656786,3789606,85.3692140575138,18 years and over
20210915,S92000003,Total,2875396,Dose 2,489,0.0170063532118706,2745509,95.4828134976887,40 years and over
20210915,S92000003,Total,4549217,Dose 2,3406,0.0748700270837817,3799805,83.5265717155282,16 years and over
20210916,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,118,"",2142347,"",All vaccinations
20210916,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,386,"",2068757,"",All vaccinations
20210916,S92000003,Moderna (Spikevax),"",Dose 1,82,"",182150,"",All vaccinations
20210916,S92000003,Moderna (Spikevax),"",Dose 2,754,"",138148,"",All vaccinations
20210916,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1207,"",1826649,"",All vaccinations
20210916,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1910,"",1596004,"",All vaccinations
20210916,S92000003,Total,"",Dose 1,1407,"",4151146,"",All vaccinations
20210916,S92000003,Total,4439078,Dose 1,996,0.0224370916663325,4068221,91.6456300159628,18 years and over
20210916,S92000003,Total,2875396,Dose 1,201,0.00699034150426585,2829490,98.4034894671899,40 years and over
20210916,S92000003,Total,4549217,Dose 1,1346,0.0295875092351057,4140959,91.025752343755,16 years and over
20210916,S92000003,Total,"",Dose 2,3050,"",3802909,"",All vaccinations
20210916,S92000003,Total,4439078,Dose 2,2983,0.0671986389966565,3792589,85.4364126965104,18 years and over
20210916,S92000003,Total,2875396,Dose 2,489,0.0170063532118706,2745998,95.4998198509005,40 years and over
20210916,S92000003,Total,4549217,Dose 2,3050,0.0670445045817775,3802855,83.59361622011,16 years and over
20210917,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,103,"",2142450,"",All vaccinations
20210917,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,395,"",2069152,"",All vaccinations
20210917,S92000003,Moderna (Spikevax),"",Dose 1,65,"",182215,"",All vaccinations
20210917,S92000003,Moderna (Spikevax),"",Dose 2,744,"",138892,"",All vaccinations
20210917,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 1,1398,"",1828047,"",All vaccinations
20210917,S92000003,Pfizer BioNTech (Comirnaty),"",Dose 2,1830,"",1597834,"",All vaccinations
20210917,S92000003,Total,"",Dose 1,1566,"",4152712,"",All vaccinations
20210917,S92000003,Total,4439078,Dose 1,1015,0.0228651084752284,4069236,91.668495124438,18 years and over
20210917,S92000003,Total,2875396,Dose 1,190,0.00660778550154483,2829680,98.4100972526915,40 years and over
20210917,S92000003,Total,4549217,Dose 1,1487,0.0326869437092141,4142446,91.0584392874642,16 years and over
20210917,S92000003,Total,"",Dose 2,2969,"",3805878,"",All vaccinations
20210917,S92000003,Total,4439078,Dose 2,2893,0.065171190954518,3795482,85.5015838874649,18 years and over
20210917,S92000003,Total,2875396,Dose 2,495,0.0172150201224457,2746493,95.517034871023,40 years and over
20210917,S92000003,Total,4549217,Dose 2,2967,0.0652200147849619,3805822,83.6588362348949,16 years and over
20210918,S92000003,AstraZeneca (Vaxzevria),"",Dose 1,168,"",2142618,"",All vaccinations
20210918,S92000003,AstraZeneca (Vaxzevria),"",Dose 2,637,"",2069789,"",All vaccinations
